ticker,method,regime,liq_mln,vol_pct,n_fires,n_bull,n_bear,mean_bull,mean_bear,win_rate,d,role
92N6,SSA_SIGNAL,trending_down,0.0776,0.0000,2,2,0,,,,,n/a
92N6,SSA_SIGNAL,ranging,0.0776,0.0000,2,2,0,,,,,n/a
92N6,SSA_SIGNAL,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,SSA_SIGNAL,low_vol,0.0776,0.0000,1,1,0,,,,,n/a
92N6,SSA_SIGNAL,stress,0.0776,0.0000,1,1,0,,,,,n/a
92N6,NADARAYA_WATSON,ALL,0.0776,0.0000,16,16,0,,,,,n/a
92N6,NADARAYA_WATSON,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,NADARAYA_WATSON,trending_down,0.0776,0.0000,3,3,0,,,,,n/a
92N6,NADARAYA_WATSON,ranging,0.0776,0.0000,5,5,0,,,,,n/a
92N6,NADARAYA_WATSON,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,NADARAYA_WATSON,low_vol,0.0776,0.0000,6,6,0,,,,,n/a
92N6,NADARAYA_WATSON,stress,0.0776,0.0000,2,2,0,,,,,n/a
92N6,FRACTIONAL_DIFF,ALL,0.0776,0.0000,11,9,2,-6.829807447836384,-0.030070114706486344,0.09090909090909091,-1.7224422051382875,anti
92N6,FRACTIONAL_DIFF,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FRACTIONAL_DIFF,trending_down,0.0776,0.0000,2,2,0,,,,,n/a
92N6,FRACTIONAL_DIFF,ranging,0.0776,0.0000,2,2,0,,,,,n/a
92N6,FRACTIONAL_DIFF,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FRACTIONAL_DIFF,low_vol,0.0776,0.0000,5,5,0,,,,,n/a
92N6,FRACTIONAL_DIFF,stress,0.0776,0.0000,2,0,2,,,,,n/a
92N6,HAWKES_SIGNAL,ALL,0.0776,0.0000,16,8,8,-2.31238450056796,-7.683533378815932,0.625,1.248168447005636,signal
92N6,HAWKES_SIGNAL,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,HAWKES_SIGNAL,trending_down,0.0776,0.0000,3,2,1,,,,,n/a
92N6,HAWKES_SIGNAL,ranging,0.0776,0.0000,5,3,2,-5.81348801606072,-4.360274168213623,0.4,-0.4566953252921244,anti
92N6,HAWKES_SIGNAL,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,HAWKES_SIGNAL,low_vol,0.0776,0.0000,6,1,5,,,,,n/a
92N6,HAWKES_SIGNAL,stress,0.0776,0.0000,2,2,0,,,,,n/a
92N6,VSA,ALL,0.0776,0.0000,3,1,2,,,,,n/a
92N6,VSA,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA,ranging,0.0776,0.0000,1,0,1,,,,,n/a
92N6,VSA,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA,stress,0.0776,0.0000,2,1,1,,,,,n/a
92N6,WICK_REJECTION,ALL,0.0776,0.0000,4,0,4,,,,,n/a
92N6,WICK_REJECTION,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WICK_REJECTION,trending_down,0.0776,0.0000,2,0,2,,,,,n/a
92N6,WICK_REJECTION,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WICK_REJECTION,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WICK_REJECTION,low_vol,0.0776,0.0000,2,0,2,,,,,n/a
92N6,WICK_REJECTION,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,ALL,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,TRIANGLE,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,PRICE_ACCEL,ALL,0.0776,0.0000,15,10,5,-4.500160149791131,-4.14294587828217,0.3333333333333333,-0.07657541085476288,anti
92N6,PRICE_ACCEL,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,PRICE_ACCEL,trending_down,0.0776,0.0000,3,3,0,,,,,n/a
92N6,PRICE_ACCEL,ranging,0.0776,0.0000,5,4,1,,,,,n/a
92N6,PRICE_ACCEL,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,PRICE_ACCEL,low_vol,0.0776,0.0000,5,3,2,-3.6476302375399805,-5.86127516352321,0.6,0.3151758503197616,signal
92N6,PRICE_ACCEL,stress,0.0776,0.0000,2,0,2,,,,,n/a
92N6,CUMUL_DELTA,ALL,0.0776,0.0000,16,0,16,,,,,n/a
92N6,CUMUL_DELTA,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CUMUL_DELTA,trending_down,0.0776,0.0000,3,0,3,,,,,n/a
92N6,CUMUL_DELTA,ranging,0.0776,0.0000,5,0,5,,,,,n/a
92N6,CUMUL_DELTA,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CUMUL_DELTA,low_vol,0.0776,0.0000,6,0,6,,,,,n/a
92N6,CUMUL_DELTA,stress,0.0776,0.0000,2,0,2,,,,,n/a
92N6,AMT_POC,ALL,0.0776,0.0000,12,0,12,,,,,n/a
92N6,AMT_POC,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,AMT_POC,trending_down,0.0776,0.0000,2,0,2,,,,,n/a
92N6,AMT_POC,ranging,0.0776,0.0000,3,0,3,,,,,n/a
92N6,AMT_POC,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,AMT_POC,low_vol,0.0776,0.0000,5,0,5,,,,,n/a
92N6,AMT_POC,stress,0.0776,0.0000,2,0,2,,,,,n/a
92N6,VSA_ABSORPTION,ALL,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VSA_ABSORPTION,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CASCADE,ALL,0.0776,0.0000,2,2,0,,,,,n/a
92N6,CASCADE,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CASCADE,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CASCADE,ranging,0.0776,0.0000,1,1,0,,,,,n/a
92N6,CASCADE,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CASCADE,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,CASCADE,stress,0.0776,0.0000,1,1,0,,,,,n/a
92N6,IMPULSE_PULLBACK,ALL,0.0776,0.0000,10,6,4,-6.988607413305625,-3.9151857735063516,0.3,-1.0805771753715465,anti
92N6,IMPULSE_PULLBACK,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,IMPULSE_PULLBACK,trending_down,0.0776,0.0000,2,0,2,,,,,n/a
92N6,IMPULSE_PULLBACK,ranging,0.0776,0.0000,5,3,2,-5.8841957237929,-4.2542126066153525,0.4,-0.5178531069743425,anti
92N6,IMPULSE_PULLBACK,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,IMPULSE_PULLBACK,low_vol,0.0776,0.0000,3,3,0,,,,,n/a
92N6,IMPULSE_PULLBACK,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WANING_IMPULSES,ALL,0.0776,0.0000,2,2,0,,,,,n/a
92N6,WANING_IMPULSES,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WANING_IMPULSES,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WANING_IMPULSES,ranging,0.0776,0.0000,2,2,0,,,,,n/a
